weapon1,weapon2,hypothesis,ccf,split1,split2,split3
385674,678702,0,0.431851323,t,n,n
385674,673753,0,0.425565096,t,n,n
385674,162915,0,0.359753392,t,v,t
385674,135265,0,0.211466107,t,n,n
385674,659913,0,0.110542374,n,n,t
385674,121410,0,0.387142279,n,n,t
385674,815455,0,0.511799282,t,n,n
385674,533089,0,0.352097439,t,v,t
385674,156268,0,0.182912767,n,n,t
385674,729449,0,0.374038645,n,n,t
385674,104389,0,0.399447883,n,n,t
385674,729536,0,0.364998422,n,n,t
385674,156174,0,0.412249014,t,v,t
385674,131629,0,0.393605795,n,n,t
385674,140650,0,0.409330579,n,n,t
385674,598747,0,0.243657798,t,v,t
385674,125254,0,0.360665921,t,v,t
385674,134997,0,0.36073332,n,n,t
385674,582827,0,0.369755056,t,n,n
385674,317294,0,0.594669958,t,n,n
385674,134721,0,0.142597859,t,v,t
385674,161749,0,0.390384445,t,v,t
385674,121018,0,0.370157758,t,n,n
385674,124965,0,0.337482901,n,n,t
385674,526361,0,0.631824481,t,v,t
385674,189603,0,0.2685472,t,n,n
385674,218900,0,0.340160127,t,n,n
385674,170574,0,0.273828123,t,v,t
385674,149014,0,0.376794365,n,n,t
385674,184038,0,0.265546134,t,n,n
385674,685299,0,0.397451778,t,n,n
385674,447959,0,0.384693813,t,n,n
385674,689029,0,0.41302987,t,v,t
385674,141085,0,0.58267623,t,n,n
385674,954082,0,0.432432452,t,v,t
385674,775043,0,0.442638609,n,n,t
385674,103816,0,0.074259455,t,n,n
385674,117883,0,0.310857899,t,v,t
385674,929584,0,0.545989104,t,n,n
385674,111578,0,0.371304089,n,n,t
385674,113763,0,0.436475438,t,n,n
385674,615828,0,0.421359567,t,v,t
385674,288361,0,0.45131288,t,n,n
385674,100729,0,0.348118207,t,n,n
385674,362587,0,0.515569021,t,v,t
385674,405673,0,0.342800234,t,v,t
385674,925113,0,0.208586947,n,n,t
385674,113583,0,0.339557102,t,n,n
385674,251427,0,0.097053889,t,n,n
385674,847254,0,0.332407584,t,v,t
385674,314775,0,0.452016945,n,n,t
385674,632251,0,0.490963903,t,v,t
385674,131712,0,0.475955022,n,n,t
385674,793647,0,0.366558494,n,n,t
385674,104056,0,0.289959788,t,n,n
385674,161168,0,0.558460254,t,n,n
385674,347852,0,0.391089329,n,n,t
385674,481080,0,0.356543162,n,n,t
385674,682054,0,0.232759292,n,n,t
385674,419158,0,0.282253111,t,n,n
385674,126976,0,0.317324017,t,v,t
385674,125912,0,0.421584021,t,n,n
385674,114268,0,0.38066945,n,n,t
385674,778036,0,0.263883491,n,n,t
385674,170471,0,0.284962345,n,n,t
385674,134759,0,0.207895887,t,v,t
385674,738425,0,0.172816071,t,v,t
385674,180939,0,0.50812304,n,n,t
385674,544710,0,0.209925375,t,v,t
385674,209280,0,0.424788041,t,v,t
385674,126656,0,0.393621083,t,v,t
385674,438826,0,0.481133106,n,n,t
385674,664082,0,0.270564505,n,n,t
385674,157314,0,0.267035007,n,n,t
385674,157586,0,0.396212529,n,n,t
385674,908797,0,0.379408726,t,v,t
385674,174993,0,0.514578707,t,n,n
385674,154970,0,0.295819357,t,n,n
385674,110962,0,0.396052645,t,n,n
457268,457268,1,0.866155952,t,t,v
457268,274121,0,0.597028241,t,n,n
457268,167534,0,0.14945002,t,n,n
457268,446654,0,0.435723457,n,t,n
457268,112005,0,0.540667905,n,t,n
457268,182284,0,0.301270142,n,t,n
457268,191690,0,0.021343659,t,n,n
457268,621961,0,0.648289629,t,n,n
457268,144770,0,0.286247648,t,t,v
457268,471412,0,0.378906335,n,t,n
457268,178410,0,0.40169396,n,t,n
457268,164552,0,0.341785796,t,t,v
457268,870297,0,0.353775082,n,t,n
457268,579073,0,0.330209272,t,t,v
457268,751240,0,0.130848419,n,t,n
457268,291372,0,0.582475926,n,t,n
457268,554194,0,0.290486931,t,n,n
457268,111688,0,0.629826918,t,t,v
457268,142610,0,0.076490528,t,t,v
457268,317195,0,0.366877126,t,n,n
457268,172194,0,0.381361125,t,t,v
457268,241962,0,0.503871055,t,t,v
457268,608744,0,0.405801646,t,n,n
457268,196995,0,0.441222627,t,t,v
457268,165956,0,0.500546533,t,n,n
457268,683218,0,0.39567089,t,n,n
457268,795188,0,0.403722563,n,t,n
457268,173476,0,0.268048844,t,t,v
457268,113810,0,0.386310908,n,t,n
457268,616807,0,0.184754887,t,n,n
457268,139359,0,0.605916544,t,n,n
457268,318905,0,0.440237792,t,n,n
457268,409402,0,0.513367382,t,t,v
457268,100136,0,0.499078711,t,t,v
457268,343954,0,0.291895738,t,t,v
457268,121957,0,0.311214645,t,n,n
457268,390253,0,0.213324644,t,t,v
457268,822486,0,0.452287942,t,n,n
457268,157893,0,0.153962349,t,n,n
457268,261911,0,0.510775732,t,n,n
457268,531117,0,0.320208188,t,n,n
457268,143776,0,0.371159726,n,t,n
457268,139035,0,0.542943218,t,n,n
457268,180588,0,0.573787555,n,t,n
457268,501936,0,0.268187404,t,n,n
457268,801184,0,0.347286821,n,t,n
457268,678702,0,0.320065083,t,t,v
457268,673753,0,0.238852445,t,t,v
457268,162915,0,0.315139627,t,n,n
457268,135265,0,0.382029385,t,t,v
457268,659913,0,0.337438768,n,t,n
457268,121410,0,0.29407497,n,t,n
457268,815455,0,0.59430054,t,t,v
457268,533089,0,0.486439788,t,n,n
457268,156268,0,0.545035827,n,t,n
457268,729449,0,0.441522059,n,t,n
457268,104389,0,0.511225565,n,t,n
457268,729536,0,0.352626817,n,t,n
457268,156174,0,0.504572828,t,n,n
457268,131629,0,0.336716936,n,t,n
457268,140650,0,0.353512294,n,t,n
457268,598747,0,0.587889259,t,n,n
457268,125254,0,0.197202885,t,n,n
457268,134997,0,0.360732152,n,t,n
457268,582827,0,0.192669487,t,t,v
457268,317294,0,0.289493438,t,t,v
457268,134721,0,0.274856023,t,n,n
457268,161749,0,0.38408174,t,n,n
457268,121018,0,0.458147488,t,t,v
457268,124965,0,0.275211262,n,t,n
457268,526361,0,0.539309266,t,n,n
457268,189603,0,0.265510381,t,t,v
457268,218900,0,0.340172096,t,t,v
457268,170574,0,0.264385151,t,n,n
457268,149014,0,0.151038499,n,t,n
457268,184038,0,0.44711862,t,t,v
457268,685299,0,0.28840833,t,t,v
457268,447959,0,0.404055788,t,t,v
457268,689029,0,0.388202197,t,n,n
457268,141085,0,0.458965248,t,t,v
457268,954082,0,0.311123364,t,n,n
457268,775043,0,0.365753799,n,t,n
457268,103816,0,0.204315552,t,t,v
457268,117883,0,0.426385079,t,n,n
457268,929584,0,0.437252079,t,t,v
457268,111578,0,0.373746557,n,t,n
457268,113763,0,0.227024591,t,t,v
457268,615828,0,0.47621429,t,n,n
457268,288361,0,0.51812446,t,t,v
457268,100729,0,0.320605373,t,t,v
457268,362587,0,0.425595991,t,n,n
457268,405673,0,0.295336776,t,n,n
457268,925113,0,0.176945277,n,t,n
457268,113583,0,0.329552067,t,t,v
457268,251427,0,0.038798694,t,t,v
457268,847254,0,0.28303216,t,n,n
457268,314775,0,0.302005978,n,t,n
457268,632251,0,0.381170042,t,n,n
457268,131712,0,0.303749448,n,t,n
457268,793647,0,0.274582865,n,t,n
457268,104056,0,0.13461309,t,t,v
457268,161168,0,0.212859171,t,t,v
457268,347852,0,0.284710263,n,t,n
457268,481080,0,0.286068911,n,t,n
457268,682054,0,0.246627853,n,t,n
457268,419158,0,0.279449028,t,t,v
457268,126976,0,0.271929229,t,n,n
457268,125912,0,-0.009982848,t,t,v
457268,114268,0,0.227860766,n,t,n
457268,778036,0,0.419143658,n,t,n
457268,170471,0,0.212483983,n,t,n
457268,134759,0,0.339577469,t,n,n
457268,738425,0,0.433469895,t,n,n
457268,180939,0,0.352397238,n,t,n
457268,544710,0,0.114002059,t,n,n
457268,209280,0,0.482098319,t,n,n
457268,126656,0,0.253014028,t,n,n
457268,438826,0,0.447990995,n,t,n
457268,664082,0,0.005490094,n,t,n
457268,157314,0,0.195860111,n,t,n
457268,157586,0,0.479752558,n,t,n
457268,908797,0,0.626875819,t,n,n
457268,174993,0,0.452028458,t,t,v
457268,154970,0,0.322175026,t,t,v
457268,110962,0,0.437869883,t,t,v
274121,274121,1,0.694236122,t,v,t
274121,167534,0,0.29649351,t,v,t
274121,446654,0,0.46115571,n,n,t
274121,112005,0,0.401596009,n,n,t
274121,182284,0,0.37062093,n,n,t
274121,191690,0,0.395665784,t,v,t
274121,621961,0,0.291454278,t,v,t
274121,144770,0,0.223028238,t,n,n
274121,471412,0,0.137052319,n,n,t
274121,178410,0,0.440219385,n,n,t
274121,164552,0,0.336121005,t,n,n
274121,870297,0,0.33308111,n,n,t
274121,579073,0,0.319877908,t,n,n
274121,751240,0,0.34872579,n,n,t
274121,291372,0,0.347671099,n,n,t
274121,554194,0,0.32522885,t,v,t
274121,111688,0,0.405252851,t,n,n
274121,142610,0,0.420261944,t,n,n
274121,317195,0,0.302546884,t,v,t
274121,172194,0,0.089341031,t,n,n
274121,241962,0,0.383324779,t,n,n
274121,608744,0,0.294146367,t,v,t
274121,196995,0,0.443467646,t,n,n
274121,165956,0,0.135205511,t,v,t
274121,683218,0,0.284420184,t,v,t
274121,795188,0,0.22029004,n,n,t
274121,173476,0,0.387548506,t,n,n
274121,113810,0,0.418588441,n,n,t
274121,616807,0,0.122375557,t,v,t
274121,139359,0,0.315832399,t,v,t
274121,318905,0,0.367854993,t,v,t
274121,409402,0,0.406646676,t,n,n
274121,100136,0,0.181861314,t,n,n
274121,343954,0,0.265033843,t,n,n
274121,121957,0,0.366227559,t,v,t
274121,390253,0,0.411164549,t,n,n
274121,822486,0,0.377180103,t,v,t
274121,157893,0,0.453056132,t,v,t
274121,261911,0,0.404000897,t,v,t
274121,531117,0,0.32558068,t,v,t
274121,143776,0,0.323993423,n,n,t
274121,139035,0,0.309421969,t,v,t
274121,180588,0,0.205375317,n,n,t
274121,501936,0,0.408735969,t,v,t
274121,801184,0,0.236904057,n,n,t
274121,678702,0,0.386140868,t,n,n
274121,673753,0,0.481175401,t,n,n
274121,162915,0,0.327975694,t,v,t
274121,135265,0,0.349860425,t,n,n
274121,659913,0,0.484388629,n,n,t
274121,121410,0,0.176917318,n,n,t
274121,815455,0,0.47156499,t,n,n
274121,533089,0,0.303845206,t,v,t
274121,156268,0,0.406405968,n,n,t
274121,729449,0,0.284967084,n,n,t
274121,104389,0,0.423111886,n,n,t
274121,729536,0,0.261502805,n,n,t
274121,156174,0,0.340803855,t,v,t
274121,131629,0,0.196162353,n,n,t
274121,140650,0,0.257376501,n,n,t
274121,598747,0,0.365128313,t,v,t
274121,125254,0,0.261117915,t,v,t
274121,134997,0,0.300969472,n,n,t
274121,582827,0,0.383711594,t,n,n
274121,317294,0,0.182689344,t,n,n
274121,134721,0,0.476597901,t,v,t
274121,161749,0,0.275100672,t,v,t
274121,121018,0,0.366939016,t,n,n
274121,124965,0,0.31929723,n,n,t
274121,526361,0,0.460013004,t,v,t
274121,189603,0,0.329827695,t,n,n
274121,218900,0,0.392054752,t,n,n
274121,170574,0,0.208983651,t,v,t
274121,149014,0,0.228651191,n,n,t
274121,184038,0,0.417805243,t,n,n
274121,685299,0,0.397047113,t,n,n
274121,447959,0,0.580372988,t,n,n
274121,689029,0,0.433375198,t,v,t
274121,141085,0,0.363500006,t,n,n
274121,954082,0,0.24728096,t,v,t
274121,775043,0,0.280750771,n,n,t
274121,103816,0,0.255058595,t,n,n
274121,117883,0,0.359639687,t,v,t
274121,929584,0,0.274831853,t,n,n
274121,111578,0,0.410377458,n,n,t
274121,113763,0,0.47914785,t,n,n
274121,615828,0,0.423641027,t,v,t
274121,288361,0,0.449918626,t,n,n
274121,100729,0,0.247794148,t,n,n
274121,362587,0,0.292700719,t,v,t
274121,405673,0,0.445015718,t,v,t
274121,925113,0,0.256845365,n,n,t
274121,113583,0,0.475555358,t,n,n
274121,251427,0,0.310524908,t,n,n
274121,847254,0,0.290929252,t,v,t
274121,314775,0,0.439373775,n,n,t
274121,632251,0,0.391490403,t,v,t
274121,131712,0,0.45285617,n,n,t
274121,793647,0,0.2639393,n,n,t
274121,104056,0,0.309006203,t,n,n
274121,161168,0,0.242119889,t,n,n
274121,347852,0,0.35432247,n,n,t
274121,481080,0,0.177002377,n,n,t
274121,682054,0,0.233361192,n,n,t
274121,419158,0,0.287677279,t,n,n
274121,126976,0,0.34003352,t,v,t
274121,125912,0,0.231418638,t,n,n
274121,114268,0,0.348841304,n,n,t
274121,778036,0,0.082546403,n,n,t
274121,170471,0,0.331988109,n,n,t
274121,134759,0,0.295545752,t,v,t
274121,738425,0,0.341675552,t,v,t
274121,180939,0,0.30084307,n,n,t
274121,544710,0,0.227420501,t,v,t
274121,209280,0,0.411291316,t,v,t
274121,126656,0,0.530395523,t,v,t
274121,438826,0,0.226074636,n,n,t
274121,664082,0,0.123334958,n,n,t
274121,157314,0,0.38810886,n,n,t
274121,157586,0,0.250365962,n,n,t
274121,908797,0,0.448821572,t,v,t
274121,174993,0,0.230572308,t,n,n
274121,154970,0,0.359531494,t,n,n
274121,110962,0,0.253453247,t,n,n
167534,167534,1,0.845120718,t,v,t
167534,446654,0,0.455707832,n,n,t
167534,112005,0,0.282786675,n,n,t
167534,182284,0,0.166141578,n,n,t
167534,191690,0,0.424535877,t,v,t
167534,621961,0,0.127107421,t,v,t
167534,144770,0,0.440198044,t,n,n
167534,471412,0,0.541342364,n,n,t
167534,178410,0,0.344676422,n,n,t
167534,164552,0,0.290750301,t,n,n
167534,870297,0,0.379333092,n,n,t
167534,579073,0,0.296638068,t,n,n
167534,751240,0,0.397549735,n,n,t
167534,291372,0,0.143090822,n,n,t
167534,554194,0,0.458910509,t,v,t
167534,111688,0,0.307268462,t,n,n
167534,142610,0,0.253141616,t,n,n
167534,317195,0,0.330187696,t,v,t
167534,172194,0,0.296371575,t,n,n
167534,241962,0,0.3062445,t,n,n
167534,608744,0,0.235179512,t,v,t
167534,196995,0,0.387750644,t,n,n
167534,165956,0,0.263975026,t,v,t
167534,683218,0,0.438412392,t,v,t
167534,795188,0,0.342951204,n,n,t
167534,173476,0,0.119685104,t,n,n
167534,113810,0,0.529759979,n,n,t
167534,616807,0,0.390912408,t,v,t
167534,139359,0,0.411429288,t,v,t
167534,318905,0,0.29317884,t,v,t
167534,409402,0,0.391014204,t,n,n
167534,100136,0,0.342988542,t,n,n
167534,343954,0,0.424567195,t,n,n
167534,121957,0,0.395630005,t,v,t
167534,390253,0,0.197075363,t,n,n
167534,822486,0,0.332360849,t,v,t
167534,157893,0,0.416540792,t,v,t
167534,261911,0,0.343182188,t,v,t
167534,531117,0,0.033936992,t,v,t
167534,143776,0,0.349259452,n,n,t
167534,139035,0,0.218740766,t,v,t
167534,180588,0,0.248842118,n,n,t
167534,501936,0,0.298885154,t,v,t
167534,801184,0,0.256087473,n,n,t
167534,678702,0,0.300897707,t,n,n
167534,673753,0,0.440598276,t,n,n
167534,162915,0,0.197480119,t,v,t
167534,135265,0,0.2397477,t,n,n
167534,659913,0,0.159711271,n,n,t
167534,121410,0,0.176396247,n,n,t
167534,815455,0,0.48961418,t,n,n
167534,533089,0,0.334719095,t,v,t
167534,156268,0,0.384007918,n,n,t
167534,729449,0,0.472207925,n,n,t
167534,104389,0,0.312347768,n,n,t
167534,729536,0,0.377784678,n,n,t
167534,156174,0,0.333229452,t,v,t
167534,131629,0,0.414073411,n,n,t
167534,140650,0,0.199744552,n,n,t
167534,598747,0,0.42553089,t,v,t
167534,125254,0,0.337615276,t,v,t
167534,134997,0,0.447476001,n,n,t
167534,582827,0,0.59933825,t,n,n
167534,317294,0,0.352763674,t,n,n
167534,134721,0,0.346686633,t,v,t
167534,161749,0,0.230833547,t,v,t
167534,121018,0,0.529340705,t,n,n
167534,124965,0,0.386745529,n,n,t
167534,526361,0,0.26776937,t,v,t
167534,189603,0,0.355013822,t,n,n
167534,218900,0,0.599434581,t,n,n
167534,170574,0,0.433237309,t,v,t
167534,149014,0,0.347020396,n,n,t
167534,184038,0,0.190614163,t,n,n
167534,685299,0,0.229052587,t,n,n
167534,447959,0,0.161447687,t,n,n
167534,689029,0,0.407151285,t,v,t
167534,141085,0,0.366566414,t,n,n
167534,954082,0,0.365630439,t,v,t
167534,775043,0,0.405622302,n,n,t
167534,103816,0,0.282785293,t,n,n
167534,117883,0,0.349365355,t,v,t
167534,929584,0,0.496930904,t,n,n
167534,111578,0,0.46595393,n,n,t
167534,113763,0,0.41723388,t,n,n
167534,615828,0,0.212274799,t,v,t
167534,288361,0,0.258994794,t,n,n
167534,100729,0,0.502177153,t,n,n
167534,362587,0,0.418717419,t,v,t
167534,405673,0,0.621334846,t,v,t
167534,925113,0,0.293973308,n,n,t
167534,113583,0,0.484725604,t,n,n
167534,251427,0,0.436403006,t,n,n
167534,847254,0,0.233949572,t,v,t
167534,314775,0,0.378279392,n,n,t
167534,632251,0,0.601532103,t,v,t
167534,131712,0,0.437704323,n,n,t
167534,793647,0,0.248771869,n,n,t
167534,104056,0,0.313713689,t,n,n
167534,161168,0,0.418169779,t,n,n
167534,347852,0,0.259635671,n,n,t
167534,481080,0,0.454081871,n,n,t
167534,682054,0,0.52279106,n,n,t
167534,419158,0,0.22723376,t,n,n
167534,126976,0,0.316347887,t,v,t
167534,125912,0,0.286761675,t,n,n
167534,114268,0,0.25119751,n,n,t
167534,778036,0,0.481755129,n,n,t
167534,170471,0,0.371444073,n,n,t
167534,134759,0,0.223099685,t,v,t
167534,738425,0,0.275246163,t,v,t
167534,180939,0,0.188367511,n,n,t
167534,544710,0,0.472668021,t,v,t
167534,209280,0,0.336933985,t,v,t
167534,126656,0,0.366092669,t,v,t
167534,438826,0,0.33910741,n,n,t
167534,664082,0,0.312964233,n,n,t
167534,157314,0,0.222693927,n,n,t
167534,157586,0,0.225583846,n,n,t
167534,908797,0,0.141940156,t,v,t
167534,174993,0,0.272907104,t,n,n
167534,154970,0,0.529594922,t,n,n
167534,110962,0,0.295523187,t,n,n
446654,446654,1,0.846346232,v,t,t
446654,112005,0,0.341253813,v,t,t
446654,182284,0,0.370231535,v,t,t
446654,191690,0,0.240749462,n,n,t
446654,621961,0,0.435158958,n,n,t
446654,144770,0,0.423198531,n,t,n
446654,471412,0,0.368625492,v,t,t
446654,178410,0,0.596761349,v,t,t
446654,164552,0,0.412966448,n,t,n
446654,870297,0,0.194801433,v,t,t
446654,579073,0,0.305091731,n,t,n
446654,751240,0,0.404170728,v,t,t
446654,291372,0,0.239311242,v,t,t
446654,554194,0,0.52890863,n,n,t
446654,111688,0,0.271160306,n,t,n
446654,142610,0,0.211134806,n,t,n
446654,317195,0,0.213691561,n,n,t
446654,172194,0,0.495626635,n,t,n
446654,241962,0,0.305801082,n,t,n
446654,608744,0,0.281533679,n,n,t
446654,196995,0,0.339670836,n,t,n
446654,165956,0,0.234370671,n,n,t
446654,683218,0,0.387246419,n,n,t
446654,795188,0,0.197517373,v,t,t
446654,173476,0,0.416545029,n,t,n
446654,113810,0,0.377143754,v,t,t
446654,616807,0,0.543287703,n,n,t
446654,139359,0,0.287162922,n,n,t
446654,318905,0,0.187355303,n,n,t
446654,409402,0,0.207139874,n,t,n
446654,100136,0,0.452745811,n,t,n
446654,343954,0,0.373741276,n,t,n
446654,121957,0,0.353951738,n,n,t
446654,390253,0,0.447444054,n,t,n
446654,822486,0,0.539037373,n,n,t
446654,157893,0,0.268917635,n,n,t
446654,261911,0,0.207707694,n,n,t
446654,531117,0,0.544987802,n,n,t
446654,143776,0,0.316488968,v,t,t
446654,139035,0,0.219280604,n,n,t
446654,180588,0,0.321877934,v,t,t
446654,501936,0,0.337962012,n,n,t
446654,801184,0,0.454899185,v,t,t
446654,678702,0,0.345563195,n,t,n
446654,673753,0,0.401050524,n,t,n
446654,162915,0,0.246760067,n,n,t
446654,135265,0,0.367324003,n,t,n
446654,659913,0,0.503385965,v,t,t
446654,121410,0,0.413821132,v,t,t
446654,815455,0,0.352668468,n,t,n
446654,533089,0,0.220594777,n,n,t
446654,156268,0,0.142880571,v,t,t
446654,729449,0,0.339573057,v,t,t
446654,104389,0,0.287137532,v,t,t
446654,729536,0,0.338115964,v,t,t
446654,156174,0,0.239346444,n,n,t
446654,131629,0,0.423757863,v,t,t
446654,140650,0,0.26740199,v,t,t
446654,598747,0,0.183717147,n,n,t
446654,125254,0,0.37574932,n,n,t
446654,134997,0,0.214930101,v,t,t
446654,582827,0,0.502833617,n,t,n
446654,317294,0,0.385346655,n,t,n
446654,134721,0,0.213130137,n,n,t
446654,161749,0,0.355618263,n,n,t
446654,121018,0,0.176992488,n,t,n
446654,124965,0,0.038732826,v,t,t
446654,526361,0,0.484074662,n,n,t
446654,189603,0,0.35314924,n,t,n
446654,218900,0,0.325664792,n,t,n
446654,170574,0,0.357281378,n,n,t
446654,149014,0,0.26253442,v,t,t
446654,184038,0,0.265636446,n,t,n
446654,685299,0,0.342065321,n,t,n
446654,447959,0,0.362445732,n,t,n
446654,689029,0,0.523970157,n,n,t
446654,141085,0,0.240059488,n,t,n
446654,954082,0,0.48290051,n,n,t
446654,775043,0,0.527193857,v,t,t
446654,103816,0,0.325997461,n,t,n
446654,117883,0,0.323329375,n,n,t
446654,929584,0,0.335344002,n,t,n
446654,111578,0,0.421046788,v,t,t
446654,113763,0,0.401866445,n,t,n
446654,615828,0,0.295856286,n,n,t
446654,288361,0,0.539910369,n,t,n
446654,100729,0,0.463911267,n,t,n
446654,362587,0,0.305969338,n,n,t
446654,405673,0,0.492086011,n,n,t
446654,925113,0,0.319889214,v,t,t
446654,113583,0,0.38953231,n,t,n
446654,251427,0,0.375212964,n,t,n
446654,847254,0,0.462142903,n,n,t
446654,314775,0,0.260308938,v,t,t
446654,632251,0,0.491708806,n,n,t
446654,131712,0,0.548922698,v,t,t
446654,793647,0,0.332269223,v,t,t
446654,104056,0,0.247705643,n,t,n
446654,161168,0,0.357031702,n,t,n
446654,347852,0,0.452237803,v,t,t
446654,481080,0,0.478056081,v,t,t
446654,682054,0,0.324914021,v,t,t
446654,419158,0,0.201564714,n,t,n
446654,126976,0,0.365055417,n,n,t
446654,125912,0,0.431535279,n,t,n
446654,114268,0,0.557127668,v,t,t
446654,778036,0,0.379748018,v,t,t
446654,170471,0,0.192244992,v,t,t
446654,134759,0,0.382219428,n,n,t
446654,738425,0,0.397241505,n,n,t
446654,180939,0,0.474671082,v,t,t
446654,544710,0,0.271451058,n,n,t
446654,209280,0,0.577365625,n,n,t
446654,126656,0,0.353827103,n,n,t
446654,438826,0,0.153817826,v,t,t
446654,664082,0,0.258654738,v,t,t
446654,157314,0,0.273728607,v,t,t
446654,157586,0,0.234728209,v,t,t
446654,908797,0,0.3651281,n,n,t
446654,174993,0,0.40730672,n,t,n
446654,154970,0,0.279346508,n,t,n
446654,110962,0,0.069996646,n,t,n
112005,112005,1,0.894119847,v,t,t
112005,182284,0,0.313427122,v,t,t
112005,191690,0,0.385792317,n,n,t
112005,621961,0,0.391523636,n,n,t
112005,144770,0,0.42434503,n,t,n
112005,471412,0,0.221149466,v,t,t
112005,178410,0,0.650656861,v,t,t
112005,164552,0,0.209298375,n,t,n
112005,870297,0,0.407724003,v,t,t
112005,579073,0,0.270929826,n,t,n
112005,751240,0,0.40978518,v,t,t
112005,291372,0,0.354007056,v,t,t
112005,554194,0,0.229199151,n,n,t
112005,111688,0,0.621787478,n,t,n
112005,142610,0,0.487336731,n,t,n
112005,317195,0,0.3452636,n,n,t
112005,172194,0,0.280996748,n,t,n
112005,241962,0,0.265996471,n,t,n
112005,608744,0,0.253133242,n,n,t
112005,196995,0,0.181478996,n,t,n
112005,165956,0,0.483249364,n,n,t
112005,683218,0,0.425814736,n,n,t
112005,795188,0,0.559090024,v,t,t
112005,173476,0,0.300404604,n,t,n
112005,113810,0,0.465286873,v,t,t
112005,616807,0,0.49150996,n,n,t
112005,139359,0,0.280709952,n,n,t
112005,318905,0,0.33895469,n,n,t
112005,409402,0,0.440356804,n,t,n
112005,100136,0,0.480839737,n,t,n
112005,343954,0,0.506552875,n,t,n
112005,121957,0,0.433011532,n,n,t
112005,390253,0,0.559417656,n,t,n
112005,822486,0,0.125460025,n,n,t
112005,157893,0,0.374206346,n,n,t
112005,261911,0,0.391462823,n,n,t
112005,531117,0,0.27074139,n,n,t
112005,143776,0,0.318760126,v,t,t
112005,139035,0,0.385417762,n,n,t
112005,180588,0,0.477030613,v,t,t
112005,501936,0,0.150433262,n,n,t
112005,801184,0,0.355292901,v,t,t
112005,678702,0,0.423648861,n,t,n
112005,673753,0,0.151511414,n,t,n
112005,162915,0,0.364119453,n,n,t
112005,135265,0,0.293737475,n,t,n
112005,659913,0,0.588349985,v,t,t
112005,121410,0,0.353630712,v,t,t
112005,815455,0,0.541512927,n,t,n
112005,533089,0,0.40850033,n,n,t
112005,156268,0,0.262398231,v,t,t
112005,729449,0,0.295678291,v,t,t
112005,104389,0,0.481397991,v,t,t
112005,729536,0,0.395125288,v,t,t
112005,156174,0,0.379222181,n,n,t
112005,131629,0,0.457080255,v,t,t
112005,140650,0,0.4776587,v,t,t
112005,598747,0,0.183406656,n,n,t
112005,125254,0,0.246783345,n,n,t
112005,134997,0,0.48240805,v,t,t
112005,582827,0,0.308778775,n,t,n
112005,317294,0,0.413529701,n,t,n
112005,134721,0,0.354314344,n,n,t
112005,161749,0,0.275082911,n,n,t
112005,121018,0,0.382062199,n,t,n
112005,124965,0,0.33883409,v,t,t
112005,526361,0,0.458576327,n,n,t
112005,189603,0,0.035400122,n,t,n
112005,218900,0,0.297062214,n,t,n
112005,170574,0,0.346221579,n,n,t
112005,149014,0,0.44574891,v,t,t
112005,184038,0,0.303753487,n,t,n
112005,685299,0,0.445302731,n,t,n
112005,447959,0,0.484975056,n,t,n
112005,689029,0,0.449275736,n,n,t
112005,141085,0,0.434675279,n,t,n
112005,954082,0,0.335284017,n,n,t
112005,775043,0,0.229508849,v,t,t
112005,103816,0,0.161574478,n,t,n
112005,117883,0,0.439742873,n,n,t
112005,929584,0,0.385079309,n,t,n
112005,111578,0,0.266790417,v,t,t
112005,113763,0,0.257689949,n,t,n
112005,615828,0,0.344775324,n,n,t
112005,288361,0,0.248037677,n,t,n
112005,100729,0,0.344469675,n,t,n
112005,362587,0,0.339221875,n,n,t
112005,405673,0,0.184258133,n,n,t
112005,925113,0,0.326258757,v,t,t
112005,113583,0,0.413408984,n,t,n
112005,251427,0,0.183009969,n,t,n
112005,847254,0,0.26732498,n,n,t
112005,314775,0,0.448833162,v,t,t
112005,632251,0,0.3855651,n,n,t
112005,131712,0,0.445692426,v,t,t
112005,793647,0,0.324535087,v,t,t
112005,104056,0,0.360488117,n,t,n
112005,161168,0,0.386958606,n,t,n
112005,347852,0,0.409776371,v,t,t
112005,481080,0,0.305295364,v,t,t
112005,682054,0,0.051970966,v,t,t
112005,419158,0,0.39155963,n,t,n
112005,126976,0,0.408957469,n,n,t
112005,125912,0,0.303611143,n,t,n
112005,114268,0,0.271875936,v,t,t
112005,778036,0,0.313420492,v,t,t
112005,170471,0,0.424678009,v,t,t
112005,134759,0,0.518217568,n,n,t
112005,738425,0,0.358219516,n,n,t
112005,180939,0,0.511776129,v,t,t
112005,544710,0,0.488423394,n,n,t
112005,209280,0,0.596450693,n,n,t
112005,126656,0,0.2960848,n,n,t
112005,438826,0,0.468690097,v,t,t
112005,664082,0,0.233281765,v,t,t
112005,157314,0,0.267931331,v,t,t
112005,157586,0,0.356747968,v,t,t
112005,908797,0,0.21433976,n,n,t
112005,174993,0,0.463267755,n,t,n
112005,154970,0,0.29650831,n,t,n
112005,110962,0,0.27963452,n,t,n
182284,182284,1,0.946867061,v,t,t
182284,191690,0,0.353799755,n,n,t
182284,621961,0,0.345732058,n,n,t
182284,144770,0,0.08055131,n,t,n
